repo_name,year,Sum_of_Smells,file,MethodLength,NPathComplexity,AvoidInlineConditionals,NestedIfDepth,VisibilityModifier,ccp
spring-cloud/spring-cloud-commons,2017,1244.0,9,0.0,0.0,2.0,4.0,0.0,0.3832672064777328
spring-cloud/spring-cloud-commons,2018,531.0,2,0.0,0.0,1.0,1.0,0.0,0.3412022471910112
spring-cloud/spring-cloud-commons,2019,1262.0,7,0.0,1.0,3.0,9.0,0.0,0.3007882352941176
spring-cloud/spring-cloud-contract,2017,3370.0,16,0.0,0.0,12.0,1.0,11.0,0.4847799564270153
spring-cloud/spring-cloud-contract,2018,2837.0,13,0.0,0.0,16.0,1.0,19.0,0.5293414096916299
spring-cloud/spring-cloud-contract,2019,3316.0,15,0.0,1.0,22.0,1.0,18.0,0.4971523297491039
spring-cloud/spring-cloud-dataflow,2017,2953.0,17,0.0,0.0,5.0,1.0,1.0,0.5704879807692306
spring-cloud/spring-cloud-dataflow,2018,3064.0,12,0.0,0.0,5.0,3.0,4.0,0.5150629067245118
spring-cloud/spring-cloud-dataflow,2019,3936.0,13,0.0,0.0,9.0,2.0,5.0,0.475506151142355
spring-cloud/spring-cloud-gcp,2017,630.0,5,0.0,0.0,3.0,0.0,0.0,0.5642867647058822
spring-cloud/spring-cloud-gcp,2018,454.0,5,0.0,0.0,0.0,0.0,0.0,0.4774671532846714
spring-cloud/spring-cloud-gcp,2019,1638.0,4,0.0,0.0,20.0,0.0,0.0,0.5279363636363635
spring-cloud/spring-cloud-sleuth,2017,3817.0,23,0.0,0.0,14.0,4.0,1.0,0.5173728813559322
spring-cloud/spring-cloud-sleuth,2018,2468.0,14,0.0,2.0,8.0,8.0,5.0,0.44297916666666665
spring-cloud/spring-cloud-sleuth,2019,2946.0,14,0.0,0.0,6.0,1.0,46.0,0.4700591900311527
spring-cloud/spring-cloud-stream,2017,1650.0,5,0.0,1.0,6.0,6.0,1.0,0.5910654205607475
spring-cloud/spring-cloud-stream,2018,2506.0,6,0.0,0.0,11.0,2.0,2.0,0.6908303886925794
spring-cloud/spring-cloud-stream,2019,2836.0,10,0.0,1.0,25.0,2.0,4.0,0.5157375886524822
spring-projects/spring-boot,2017,31106.0,126,0.0,8.0,134.0,19.0,8.0,0.1835721062618596
spring-projects/spring-boot,2018,36982.0,148,0.0,9.0,218.0,13.0,4.0,0.1586554054054054
spring-projects/spring-boot,2019,74179.0,691,0.0,6.0,294.0,19.0,16.0,0.13168948655256724
spring-projects/spring-framework,2017,47080.0,83,0.0,40.0,238.0,189.0,18.0,0.11764731416169287
spring-projects/spring-framework,2018,46791.0,74,3.0,42.0,278.0,235.0,16.0,0.130520202020202
spring-projects/spring-framework,2019,106399.0,258,3.0,88.0,684.0,372.0,97.0,0.17749654218533886
spring-projects/spring-security,2017,694.0,2,0.0,0.0,1.0,0.0,1.0,0.5820821917808218
spring-projects/spring-security,2018,2099.0,5,0.0,1.0,2.0,0.0,0.0,0.678865909090909
spring-projects/spring-security,2019,4864.0,8,0.0,2.0,3.0,0.0,2.0,0.5995056603773584
square/keywhiz,2017,3143.0,10,0.0,0.0,9.0,1.0,0.0,0.1976
square/keywhiz,2019,2625.0,7,0.0,1.0,4.0,1.0,0.0,0.04657615894039734
square/okhttp,2017,6261.0,10,1.0,7.0,36.0,6.0,87.0,0.2806793478260869
square/okhttp,2018,7010.0,12,1.0,12.0,26.0,4.0,130.0,0.26160606060606056
square/okhttp,2019,7953.0,17,1.0,13.0,35.0,7.0,103.0,0.2326256239600665
stefan-niedermann/nextcloud-notes,2017,918.0,4,0.0,0.0,7.0,2.0,0.0,0.0635581395348837
stefan-niedermann/nextcloud-notes,2018,1573.0,8,0.0,1.0,23.0,0.0,12.0,0.15459763313609465
stefan-niedermann/nextcloud-notes,2019,2280.0,21,0.0,1.0,23.0,2.0,26.0,0.11438549618320608
steinarb/ukelonn,2017,574.0,6,0.0,1.0,5.0,0.0,6.0,0.29017834394904457
steinarb/ukelonn,2018,1739.0,13,2.0,0.0,1.0,0.0,70.0,0.17075
steinarb/ukelonn,2019,614.0,5,0.0,0.0,0.0,0.0,1.0,0.0667720588235294
stevespringett/Alpine,2017,486.0,5,0.0,1.0,8.0,1.0,6.0,0.07806694560669455
stevespringett/Alpine,2018,305.0,4,0.0,1.0,5.0,0.0,0.0,0.08274166666666664
strongbox/strongbox,2017,7529.0,78,0.0,1.0,21.0,16.0,51.0,0.29216112266112265
strongbox/strongbox,2018,15810.0,163,0.0,7.0,89.0,15.0,58.0,0.3672134146341463
strongbox/strongbox,2019,12387.0,103,0.0,5.0,71.0,7.0,38.0,0.3053140350877193
structr/structr,2017,36858.0,71,16.0,45.0,61.0,248.0,62.0,0.3961377825618945
structr/structr,2018,68514.0,216,24.0,69.0,107.0,426.0,113.0,0.4867374681393373
structr/structr,2019,48973.0,113,14.0,55.0,114.0,299.0,58.0,0.490104510451045
subes/invesdwin-util,2017,1763.0,16,0.0,0.0,0.0,11.0,4.0,0.22807837837837835
subes/invesdwin-util,2018,1724.0,10,0.0,1.0,0.0,18.0,5.0,0.16854492753623188
svenkubiak/mangooio,2017,1229.0,12,0.0,0.0,11.0,8.0,0.0,0.08810360360360359
svenkubiak/mangooio,2018,2016.0,15,0.0,0.0,18.0,16.0,1.0,0.06997962962962961
svenkubiak/mangooio,2019,226.0,1,0.0,2.0,0.0,1.0,0.0,0.03104268292682926
synthetichealth/synthea,2018,12876.0,26,6.0,14.0,19.0,33.0,84.0,0.21283699870633893
synthetichealth/synthea,2019,20493.0,31,9.0,21.0,17.0,41.0,159.0,0.2505723577235772
synyx/urlaubsverwaltung,2019,4171.0,60,0.0,0.0,13.0,3.0,1.0,0.07873833992094861
tabish121/proton4j,2017,1708.0,22,0.0,0.0,7.0,6.0,0.0,0.13594444444444445
tabish121/proton4j,2018,87.0,3,0.0,0.0,0.0,0.0,0.0,0.16532575757575754
tabish121/proton4j,2019,253.0,4,0.0,0.0,1.0,0.0,0.0,0.22096101694915246
tananaev/traccar,2017,8132.0,67,0.0,25.0,2.0,68.0,0.0,0.2104577464788732
tananaev/traccar,2018,8596.0,55,0.0,34.0,38.0,41.0,0.0,0.2502980332829047
tananaev/traccar,2019,594.0,6,0.0,3.0,0.0,1.0,0.0,0.22259590792838874
technecloud/cronapi-java,2017,13489.0,29,1.0,12.0,27.0,90.0,23.0,-0.03066488413547237
technecloud/cronapi-java,2018,6316.0,8,1.0,6.0,13.0,56.0,14.0,0.010381322957198435
technecloud/cronapi-java,2019,9976.0,15,1.0,18.0,18.0,169.0,10.0,0.024107692307692292
telefonicaid/fiware-cygnus,2017,3486.0,12,2.0,5.0,24.0,2.0,44.0,0.10989
telefonicaid/fiware-cygnus,2018,148.0,1,0.0,1.0,0.0,0.0,0.0,0.23512299465240644
telefonicaid/fiware-cygnus,2019,1827.0,7,1.0,3.0,10.0,0.0,28.0,0.22628313253012045
telstra/open-kilda,2017,1152.0,12,0.0,1.0,10.0,0.0,8.0,0.2466865979381443
telstra/open-kilda,2018,16839.0,347,2.0,5.0,66.0,41.0,84.0,0.36206600249066
telstra/open-kilda,2019,35195.0,393,7.0,12.0,149.0,62.0,122.0,0.37448128807658826
theScrabi/NewPipe,2017,9084.0,47,0.0,17.0,109.0,12.0,96.0,0.08150967117988393
theScrabi/NewPipe,2018,14750.0,112,0.0,26.0,176.0,21.0,210.0,0.06696808510638297
theScrabi/NewPipe,2019,6816.0,28,1.0,23.0,99.0,27.0,121.0,0.0864917715392062
thelastpickle/cassandra-reaper,2017,3775.0,8,0.0,1.0,13.0,4.0,2.0,0.4702835249042146
thelastpickle/cassandra-reaper,2018,8432.0,17,0.0,8.0,40.0,3.0,7.0,0.4600818965517241
thelastpickle/cassandra-reaper,2019,5698.0,8,0.0,3.0,47.0,2.0,0.0,0.4014559585492228
thm-projects/arsnova-backend,2017,10548.0,21,0.0,5.0,11.0,7.0,0.0,0.15361170212765954
thm-projects/arsnova-backend,2018,8752.0,29,1.0,3.0,34.0,3.0,2.0,0.20972580645161287
thm-projects/arsnova-backend,2019,12028.0,43,1.0,4.0,25.0,5.0,4.0,0.227351598173516
tim-group/tg-eventstore,2017,200.0,2,0.0,0.0,0.0,0.0,0.0,0.08583656509695292
tim-group/tg-eventstore,2018,121.0,2,0.0,0.0,0.0,0.0,0.0,0.10842944785276074
tim-group/tg-eventstore,2019,140.0,3,0.0,0.0,0.0,0.0,0.0,0.09486956521739133
timmolter/XChange,2017,68587.0,657,1.0,13.0,294.0,11.0,523.0,0.24399796541200405
timmolter/XChange,2018,149138.0,1662,4.0,20.0,530.0,20.0,899.0,0.2280614035087719
timmolter/XChange,2019,45731.0,361,0.0,9.0,332.0,11.0,162.0,0.2488590909090909
tlaplus/tlaplus,2017,12071.0,12,14.0,17.0,27.0,83.0,63.0,0.4947185628742514
tlaplus/tlaplus,2018,11572.0,14,14.0,20.0,34.0,76.0,42.0,0.39469498910675377
tlaplus/tlaplus,2019,35388.0,55,35.0,53.0,99.0,240.0,197.0,0.3926873417721519
treasure-data/digdag,2017,7283.0,17,1.0,7.0,17.0,10.0,20.0,0.3007177033492823
treasure-data/digdag,2018,2643.0,5,0.0,1.0,7.0,1.0,8.0,0.2730156739811912
treasure-data/digdag,2019,1016.0,5,0.0,3.0,0.0,0.0,20.0,0.26608695652173914
triathematician/blaisemath,2017,83.0,2,0.0,0.0,1.0,0.0,0.0,0.10087719298245612
triathematician/blaisemath,2018,382.0,2,0.0,1.0,5.0,2.0,8.0,0.11786363636363635
triathematician/blaisemath,2019,211.0,2,0.0,0.0,3.0,0.0,2.0,0.033787878787878776
triplea-game/triplea,2017,6388.0,5,5.0,17.0,16.0,79.0,16.0,0.15332693230916944
triplea-game/triplea,2018,6812.0,7,4.0,12.0,59.0,42.0,16.0,0.31027286821705424
triplea-game/triplea,2019,66502.0,110,30.0,182.0,435.0,418.0,81.0,0.3573316115702479
tuomount/Open-Realms-of-Stars,2017,12623.0,24,10.0,27.0,0.0,148.0,0.0,0.2251414581066376
tuomount/Open-Realms-of-Stars,2018,23546.0,37,16.0,57.0,0.0,360.0,0.0,0.14125359342915808
tuomount/Open-Realms-of-Stars,2019,22841.0,20,19.0,74.0,0.0,412.0,0.0,0.15800415800415804
tvesalainen/util,2017,655.0,3,0.0,0.0,1.0,1.0,7.0,0.14932577903682714
tvesalainen/util,2019,820.0,3,0.0,0.0,0.0,1.0,12.0,0.08181645569620252
undertow-io/undertow,2017,3813.0,8,1.0,7.0,13.0,21.0,14.0,0.3344407894736843
undertow-io/undertow,2018,947.0,2,0.0,2.0,7.0,13.0,3.0,0.2853628691983123
undertow-io/undertow,2019,1928.0,5,1.0,4.0,9.0,34.0,1.0,0.2641172839506173
ursjoss/scipamato,2017,2709.0,39,0.0,1.0,11.0,0.0,7.0,0.06585166498486378
ursjoss/scipamato,2018,2109.0,21,0.0,0.0,3.0,0.0,1.0,0.12925454545454546
uweschaefer/factcast,2017,1469.0,32,0.0,0.0,0.0,0.0,116.0,0.07873349633251833
uweschaefer/factcast,2018,1141.0,24,0.0,0.0,4.0,0.0,92.0,0.09689877300613496
uweschaefer/factcast,2019,382.0,5,0.0,0.0,2.0,1.0,11.0,0.0609090909090909
validator/validator,2017,2940.0,3,4.0,12.0,16.0,145.0,17.0,0.4791881720430107
validator/validator,2018,4562.0,5,7.0,11.0,18.0,227.0,17.0,0.3543356890459364
validator/validator,2019,2600.0,3,5.0,8.0,11.0,177.0,17.0,0.16689735099337746
vector-im/riot-android,2017,23928.0,114,25.0,51.0,236.0,416.0,261.0,0.4013536036036036
vector-im/riot-android,2018,25169.0,130,26.0,52.0,240.0,442.0,303.0,0.1881459814106069
vector-im/riot-android,2019,23767.0,100,25.0,47.0,206.0,445.0,254.0,0.1672739165985282
vert-x3/vertx-auth,2017,1503.0,7,0.0,3.0,4.0,4.0,0.0,0.14588888888888887
vert-x3/vertx-auth,2018,2417.0,13,0.0,5.0,3.0,0.0,0.0,0.2437631578947368
vert-x3/vertx-auth,2019,5339.0,28,1.0,6.0,12.0,12.0,5.0,0.2637696629213483
vert-x3/vertx-web,2017,7590.0,30,0.0,5.0,28.0,55.0,27.0,0.3111724137931034
vert-x3/vertx-web,2018,7579.0,19,1.0,7.0,31.0,47.0,41.0,0.3434293785310734
vert-x3/vertx-web,2019,5985.0,15,1.0,5.0,25.0,42.0,24.0,0.3352535211267605
vespa-engine/vespa,2018,65924.0,555,2.0,60.0,271.0,108.0,278.0,0.14211618818578084
vespa-engine/vespa,2019,77916.0,513,1.0,75.0,400.0,154.0,316.0,0.13201546468401484
voyages-sncf-technologies/hesperides,2017,1509.0,13,1.0,1.0,14.0,3.0,1.0,0.15583333333333332
voyages-sncf-technologies/hesperides,2019,3007.0,33,0.0,0.0,13.0,0.0,35.0,0.416875
vroyer/elassandra,2017,11606.0,54,1.0,15.0,42.0,45.0,149.0,0.3420271867612293
vroyer/elassandra,2018,90736.0,391,19.0,168.0,556.0,494.0,737.0,0.3631347881899872
vroyer/elassandra,2019,8809.0,14,4.0,11.0,35.0,58.0,69.0,0.4551964467005076
waikato-datamining/adams-base,2017,3860.0,4,0.0,7.0,5.0,18.0,37.0,0.07199758648431215
waikato-datamining/adams-base,2018,7275.0,6,3.0,13.0,10.0,47.0,159.0,0.05212975609756097
waikato-datamining/adams-base,2019,3820.0,3,1.0,10.0,11.0,32.0,38.0,0.09026937984496121
watson-developer-cloud/java-sdk,2017,6988.0,64,0.0,1.0,22.0,1.0,3.0,0.23845328031809146
watson-developer-cloud/java-sdk,2018,20261.0,135,0.0,10.0,17.0,0.0,2.0,0.07442372881355933
watson-developer-cloud/java-sdk,2019,5006.0,6,0.0,6.0,15.0,1.0,2.0,0.09577922077922078
wayshall/onetwo,2017,12594.0,28,0.0,1.0,17.0,15.0,17.0,0.38236440677966105
wayshall/onetwo,2018,9278.0,34,0.0,4.0,19.0,11.0,70.0,0.4988531914893616
wbaumann/SmartReceiptsLibrary,2017,3427.0,18,2.0,8.0,19.0,63.0,8.0,0.3222847790507365
wbaumann/SmartReceiptsLibrary,2018,2063.0,9,1.0,4.0,11.0,43.0,66.0,0.28970085470085466
wbaumann/SmartReceiptsLibrary,2019,3852.0,14,2.0,5.0,20.0,46.0,123.0,0.3918520710059171
wcmc-its/ReCiter,2017,3672.0,14,1.0,6.0,7.0,16.0,12.0,0.08742241379310345
wcmc-its/ReCiter,2018,4187.0,24,3.0,5.0,1.0,15.0,0.0,0.09571464646464647
wcmc-its/ReCiter,2019,1328.0,4,1.0,4.0,0.0,18.0,0.0,0.058377777777777765
web3j/web3j,2017,1712.0,17,0.0,1.0,17.0,0.0,3.0,0.23581205673758865
web3j/web3j,2018,3680.0,36,0.0,4.0,62.0,0.0,36.0,0.14204245283018868
web3j/web3j,2019,2672.0,24,0.0,0.0,7.0,4.0,10.0,0.22745487364620934
webanno/webanno,2017,4416.0,9,7.0,11.0,13.0,27.0,11.0,0.21362513781697906
webanno/webanno,2018,17333.0,83,22.0,31.0,64.0,46.0,58.0,0.2672965235173824
webanno/webanno,2019,22348.0,120,18.0,39.0,101.0,65.0,65.0,0.18233502538071067
webfirmframework/wff,2017,1483.0,12,0.0,1.0,9.0,17.0,1.0,0.0723
webfirmframework/wff,2018,1237.0,6,1.0,0.0,5.0,14.0,2.0,0.08622222222222224
webfirmframework/wff,2019,6247.0,315,1.0,3.0,31.0,31.0,2.0,0.0826751592356688
wikimedia/apps-android-wikipedia,2017,11420.0,96,0.0,1.0,104.0,4.0,64.0,0.6962708158116063
wikimedia/apps-android-wikipedia,2018,13990.0,96,0.0,2.0,207.0,5.0,141.0,0.6243758700696054
wikimedia/apps-android-wikipedia,2019,37103.0,516,4.0,22.0,454.0,28.0,417.0,0.19719968051118208
wildfly-swarm/wildfly-swarm,2017,2177.0,18,1.0,8.0,8.0,28.0,3.0,0.2998040638606676
wildfly-swarm/wildfly-swarm,2018,2700.0,25,2.0,10.0,17.0,9.0,35.0,0.2596916221033868
wildfly-swarm/wildfly-swarm,2019,229.0,3,0.0,1.0,2.0,3.0,0.0,0.2541078431372549
wildfly/wildfly,2017,36231.0,158,16.0,42.0,141.0,148.0,150.0,0.2441483644859813
wildfly/wildfly,2018,23419.0,117,10.0,29.0,114.0,111.0,23.0,0.18626633165829146
wildfly/wildfly,2019,18038.0,73,8.0,11.0,70.0,32.0,40.0,0.15914814814814812
winder/Universal-G-Code-Sender,2017,2640.0,12,0.0,2.0,5.0,6.0,19.0,0.23675625
wix/react-native-navigation,2017,2257.0,21,0.0,0.0,31.0,0.0,48.0,0.2685890784982935
wix/react-native-navigation,2019,313.0,2,0.0,0.0,0.0,2.0,0.0,0.4371782407407407
wordpress-mobile/WordPress-Android,2017,45689.0,268,12.0,58.0,398.0,217.0,473.0,0.12887970749542962
wordpress-mobile/WordPress-Android,2018,60322.0,486,14.0,70.0,519.0,247.0,661.0,0.16970593000648088
wordpress-mobile/WordPress-Android,2019,54598.0,367,14.0,59.0,470.0,248.0,601.0,0.16543205749623935
wordpress-mobile/WordPress-FluxC-Android,2017,15329.0,78,0.0,12.0,46.0,33.0,480.0,0.16869086195722616
wordpress-mobile/WordPress-FluxC-Android,2018,11430.0,55,0.0,9.0,27.0,19.0,425.0,0.16491304347826086
wordpress-mobile/WordPress-FluxC-Android,2019,10381.0,42,0.0,11.0,40.0,30.0,276.0,0.21254807017543856
workcraft/workcraft,2017,12220.0,100,4.0,25.0,84.0,191.0,122.0,0.14484210526315788
workcraft/workcraft,2018,14135.0,99,2.0,35.0,81.0,159.0,71.0,0.13621140939597315
workcraft/workcraft,2019,14783.0,79,6.0,32.0,138.0,150.0,96.0,0.1976
wso2-extensions/identity-governance,2017,605.0,4,0.0,1.0,0.0,0.0,0.0,0.1956870229007633
wso2-extensions/identity-governance,2018,1351.0,8,0.0,6.0,0.0,4.0,0.0,0.17225842696629212
wso2-extensions/identity-governance,2019,1362.0,9,0.0,2.0,0.0,0.0,0.0,0.11716049382716047
wso2-extensions/identity-inbound-auth-oauth,2017,11873.0,62,12.0,44.0,14.0,213.0,16.0,0.13739643463497453
wso2-extensions/identity-inbound-auth-oauth,2018,18037.0,71,8.0,47.0,17.0,172.0,11.0,0.14876860622462787
wso2-extensions/identity-inbound-auth-oauth,2019,24217.0,97,9.0,62.0,29.0,297.0,19.0,0.17506798245614036
wso2-extensions/identity-inbound-auth-saml,2017,2133.0,6,2.0,6.0,2.0,22.0,1.0,0.046444444444444434
wso2-extensions/identity-inbound-auth-saml,2018,3236.0,9,2.0,4.0,0.0,30.0,0.0,0.11186842105263156
wso2-extensions/identity-inbound-auth-saml,2019,5365.0,21,3.0,12.0,6.0,67.0,1.0,0.16193065693430658
wso2-extensions/identity-inbound-provisioning-scim2,2018,862.0,2,1.0,6.0,2.0,12.0,0.0,0.18992857142857145
wso2-extensions/identity-inbound-provisioning-scim2,2019,2586.0,8,2.0,10.0,2.0,41.0,1.0,0.16756554307116106
wso2/carbon-apimgt,2017,37689.0,39,21.0,96.0,134.0,362.0,14.0,0.291575
wso2/carbon-apimgt,2018,50834.0,94,27.0,134.0,173.0,592.0,23.0,0.2325722543352601
wso2/carbon-apimgt,2019,79055.0,188,43.0,203.0,261.0,759.0,122.0,0.3133114786767636
wso2/carbon-business-process,2019,249.0,1,1.0,1.0,0.0,0.0,0.0,0.046444444444444434
wso2/carbon-identity-framework,2017,20077.0,55,16.0,84.0,42.0,302.0,5.0,0.18298565965583166
wso2/carbon-identity-framework,2018,23385.0,95,15.0,75.0,41.0,324.0,18.0,0.14478193430656933
wso2/carbon-identity-framework,2019,34871.0,150,20.0,97.0,65.0,394.0,23.0,0.12349784946236557
wso2/devstudio-tooling-esb,2017,80214.0,14,11.0,3.0,147.0,80.0,211.0,0.3527333333333333
wso2/devstudio-tooling-esb,2018,107883.0,47,18.0,17.0,311.0,186.0,284.0,0.3323050847457627
wso2/devstudio-tooling-esb,2019,75475.0,132,25.0,29.0,169.0,188.0,180.0,0.3828260869565217
wso2/product-ei,2017,300.0,6,0.0,0.0,0.0,1.0,1.0,0.33242219541616397
wso2/siddhi,2017,22106.0,471,3.0,22.0,210.0,127.0,183.0,0.1601348837209302
wso2/siddhi,2018,6152.0,42,2.0,11.0,6.0,39.0,38.0,0.09441176470588236
wso2/siddhi,2019,7739.0,38,7.0,16.0,7.0,106.0,51.0,0.18805811623246488
wyvernlang/wyvern,2017,8115.0,34,0.0,4.0,14.0,6.0,20.0,0.2124661016949152
wyvernlang/wyvern,2018,14309.0,98,0.0,4.0,40.0,15.0,56.0,0.21998902821316613
wyvernlang/wyvern,2019,5018.0,33,0.0,5.0,30.0,24.0,0.0,0.2001835051546392
xXKeyleXx/MyPet,2017,5169.0,13,6.0,26.0,46.0,350.0,202.0,0.3454193548387097
xXKeyleXx/MyPet,2018,12986.0,55,5.0,52.0,111.0,638.0,350.0,0.3824232902033272
xXKeyleXx/MyPet,2019,10502.0,26,6.0,60.0,107.0,581.0,352.0,0.31257461024498884
xenit-eu/dynamic-extensions-for-alfresco,2017,253.0,2,0.0,0.0,1.0,3.0,3.0,0.2453333333333333
xenit-eu/dynamic-extensions-for-alfresco,2018,13.0,1,0.0,0.0,0.0,0.0,3.0,0.1819375
xvik/dropwizard-guicey,2018,320.0,2,0.0,0.0,4.0,0.0,0.0,0.201515625
xvik/dropwizard-guicey,2019,921.0,8,0.0,0.0,7.0,0.0,0.0,0.11689830508474575
xwiki/xwiki-platform,2017,13223.0,11,4.0,23.0,65.0,105.0,13.0,0.27846904315196996
xwiki/xwiki-platform,2018,15243.0,23,4.0,26.0,70.0,97.0,13.0,0.19554590163934427
xwiki/xwiki-platform,2019,19173.0,32,5.0,31.0,97.0,110.0,28.0,0.2638559227627181
yahoo/athenz,2017,19251.0,53,5.0,50.0,148.0,49.0,255.0,0.09339009900990096
yahoo/athenz,2018,9733.0,9,5.0,34.0,16.0,24.0,99.0,0.14051351351351352
yahoo/athenz,2019,14781.0,12,6.0,37.0,45.0,35.0,121.0,0.10882656826568264
yahoo/pulsar,2017,6988.0,13,1.0,12.0,32.0,41.0,50.0,0.37586593059936896
yahoo/pulsar,2018,46687.0,53,4.0,42.0,73.0,59.0,126.0,0.4571453698913605
yahoo/pulsar,2019,2370.0,5,0.0,5.0,12.0,19.0,4.0,0.5019417249417248
yamcs/yamcs,2017,721.0,3,0.0,2.0,2.0,6.0,12.0,0.2221152173913043
yamcs/yamcs,2018,219208.0,123,16.0,172.0,219.0,207.0,624.0,0.17005350194552526
yamcs/yamcs,2019,272201.0,65,4.0,196.0,795.0,167.0,289.0,0.1786470588235294
yegor256/cactoos,2017,709.0,71,0.0,0.0,0.0,0.0,0.0,0.11232638888888892
yegor256/cactoos,2018,2229.0,203,0.0,5.0,0.0,0.0,0.0,0.20241923076923074
yegor256/cactoos,2019,127.0,16,0.0,0.0,0.0,0.0,0.0,0.2339774193548387
yidongnan/grpc-spring-boot-starter,2017,38.0,1,0.0,0.0,0.0,0.0,0.0,0.036499999999999984
yidongnan/grpc-spring-boot-starter,2018,790.0,20,0.0,0.0,1.0,1.0,0.0,0.196252688172043
yidongnan/grpc-spring-boot-starter,2019,1023.0,18,0.0,0.0,1.0,2.0,2.0,0.16160220994475136
youlookwhat/CloudReader,2017,349.0,3,0.0,1.0,1.0,0.0,0.0,-0.053
youlookwhat/CloudReader,2018,733.0,6,0.0,0.0,2.0,2.0,5.0,-0.0405940594059406
youlookwhat/CloudReader,2019,889.0,9,0.0,0.0,2.0,3.0,1.0,0.0463568281938326
youngmonkeys/ezyfox,2019,835.0,2,0.0,0.0,2.0,0.0,22.0,0.024505154639175245
zalando/logbook,2017,136.0,1,0.0,0.0,3.0,0.0,0.0,0.18796153846153849
zalando/logbook,2018,230.0,3,0.0,0.0,4.0,0.0,0.0,0.05691228070175437
zalando/logbook,2019,472.0,7,0.0,0.0,8.0,0.0,0.0,0.1187074074074074
zalando/nakadi,2017,3833.0,73,0.0,3.0,28.0,1.0,11.0,0.2328142444658325
zalando/nakadi,2018,5947.0,85,0.0,4.0,15.0,2.0,9.0,0.2133493530499076
zalando/nakadi,2019,4299.0,53,0.0,2.0,18.0,4.0,9.0,0.3044509202453988
zalando/problem-spring-web,2017,93.0,1,0.0,0.0,0.0,0.0,0.0,0.1976
zalando/riptide,2017,239.0,5,0.0,0.0,3.0,0.0,0.0,0.23936666666666664
zalando/riptide,2018,254.0,4,0.0,0.0,2.0,0.0,0.0,0.19304363636363636
zalando/riptide,2019,614.0,11,0.0,0.0,3.0,0.0,10.0,0.08410638297872342
zaproxy/zap-extensions,2018,52.0,1,0.0,0.0,0.0,0.0,0.0,0.15583333333333335
zaproxy/zap-extensions,2019,642.0,2,0.0,1.0,0.0,2.0,0.0,0.19610536779324053
zaproxy/zaproxy,2019,19949.0,84,14.0,48.0,59.0,188.0,31.0,0.33018042813455656
zdavatz/AmiKo-Android,2018,3124.0,1,1.0,2.0,9.0,43.0,12.0,-0.002880000000000001
zdavatz/AmiKo-Android,2019,4076.0,3,1.0,1.0,9.0,41.0,12.0,0.11276653696498055
zdila/gpx-animator,2019,3723.0,10,5.0,3.0,27.0,1.0,6.0,0.3277458563535911
zeroc-ice/ice-demos,2018,3105.0,46,6.0,7.0,1.0,2.0,6.0,0.3577344398340249
zielu/GitToolBox,2017,220.0,4,0.0,0.0,1.0,4.0,0.0,0.20997530864197528
zielu/GitToolBox,2018,1532.0,10,0.0,0.0,1.0,4.0,0.0,0.08853488372093024
zielu/GitToolBox,2019,4562.0,33,0.0,0.0,0.0,4.0,24.0,0.034473584905660375
zoff99/ToxAndroidRefImpl,2017,18986.0,30,29.0,25.0,2.0,255.0,531.0,0.17011483870967742
zoff99/ToxAndroidRefImpl,2018,12258.0,6,17.0,18.0,1.0,188.0,251.0,0.21716356877323414
zoff99/ToxAndroidRefImpl,2019,11647.0,5,17.0,17.0,1.0,179.0,243.0,0.2545128205128205
zsmartsystems/com.zsmartsystems.zigbee,2017,13485.0,90,6.0,19.0,23.0,7.0,17.0,0.18826086956521734
zsmartsystems/com.zsmartsystems.zigbee,2018,3190.0,9,4.0,16.0,16.0,5.0,13.0,0.1419111111111111
zsmartsystems/com.zsmartsystems.zigbee,2019,3381.0,14,2.0,10.0,10.0,1.0,3.0,0.16027659574468084
zstackio/zstack,2017,39272.0,119,59.0,31.0,244.0,45.0,1461.0,0.4511482352941176
zstackio/zstack,2018,116004.0,1037,65.0,48.0,943.0,91.0,7518.0,0.5734999999999999
zstackio/zstack,2019,51501.0,121,71.0,50.0,256.0,100.0,1469.0,0.6197866805411029
